,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Alandia marin & maskin Ab,25.05.2015,
1,Y-tunnus,2691018-4,,
2,Kotipaikka,Eckerö,25.05.2015,
3,Yritysmuoto,Osakeyhtiö,25.05.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,25.05.2015,,
6,Viimeisin rekisteröintiajankohta,05.07.2022,05.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.05.2015,,
8,Yrityksen tila,Rekisterissä,25.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.06.2020,
11,Yhteystiedot,,15.05.2015,
12,Postiosoite,Farmvägen 35  22270  Eckerö  Suomi,,
13,Käyntiosoite,Farmvägen 35  22270  Eckerö  Suomi,,
14,Puhelin,+358407354000,,
15,Sähköposti,rosenqvist.robin(a)gmail.com,,
