,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Alatori Oy,29.04.2015,
1,Y-tunnus,2686491-5,,
2,Kotipaikka,Outokumpu,29.04.2015,
3,Yritysmuoto,Osakeyhtiö,29.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.04.2015,,
6,Viimeisin rekisteröintiajankohta,18.03.2022,18.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.04.2015,,
8,Yrityksen tila,Rekisterissä,29.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.12.2016,
12,Postiosoite,c/o Outokumpu  Kuusjärventie 15 D  83500  Outokumpu  Suomi,,
13,Käyntiosoite,c/o Outokumpu  Kuusjärventie 15 D  83500  Outokumpu  Suomi,,
14,Puhelin,"0503674851, 0503674851",,
15,Sähköposti,annelappalainen1981(a)luukku.com,,
