,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Koepala Packaging Oy,10.09.2015,
1,Y-tunnus,2708449-4,,
2,Kotipaikka,Helsinki,10.09.2015,
3,Yritysmuoto,Osakeyhtiö,10.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.09.2015,,
6,Viimeisin rekisteröintiajankohta,02.01.2023,02.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.09.2015,,
8,Yrityksen tila,Rekisterissä,10.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,03.07.2019,
12,Postiosoite,c/o 2.krs  Työpajankatu 2b E  00580  Helsinki  Suomi,,
13,Käyntiosoite,c/o 2. krs  Työpajankatu 2b E  00580  Helsinki  Suomi,,
14,Sähköposti,janne(a)koepala.com,,
15,Www,http://www.koepala.com,,
