,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Puolan Herkku Oy,18.05.2015,
1,Y-tunnus,2688971-7,,
2,Kotipaikka,Helsinki,18.05.2015,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Viimeisin rekisteröintiajankohta,01.04.2022,01.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
8,Yrityksen tila,Rekisterissä,18.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,19.11.2016,
12,Postiosoite,c/o Andrzej Kral-Leszczynski  Nöykkiönpuro 5 A  02300  Espoo  Suomi,,
13,Käyntiosoite,c/o Andrzej Kral-Leszczynski  Nöykkiönpuro 5 A  02300  Espoo  Suomi,,
14,Puhelin,0400204468,,
15,Sähköposti,puolanherkku(a)gmail.com,,
