,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rihake Oy,11.08.2015,
1,Y-tunnus,2703516-6,,
2,Kotipaikka,Turku,11.08.2015,
3,Yritysmuoto,Osakeyhtiö,11.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.08.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.08.2015,,
8,Yrityksen tila,Rekisterissä,11.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.06.2020,
11,Yhteystiedot,,15.01.2021,
12,Postiosoite,c/o Harri Kemppainen  Paapuurinkatu 1 A 26  15140  Lahti  Suomi,,
13,Puhelin,+358401708054,,
14,Sähköposti,harri.kemppainen(a)rihake.fi,,
15,Www,http://www.rihake.fi,,
