,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Attila Capital Oy,14.12.2015,
1,Y-tunnus,2730003-8,,
2,Kotipaikka,Hämeenlinna,14.12.2015,
3,Yritysmuoto,Osakeyhtiö,14.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.12.2015,,
6,Viimeisin rekisteröintiajankohta,03.06.2022,03.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.12.2015,,
8,Yrityksen tila,Rekisterissä,14.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.12.2015,
12,Postiosoite,c/o Jouko Rouhento  Palokunnankatu 6  13100  Hämeenlinna  Suomi,,
13,Käyntiosoite,c/o Jouko Rouhento  Palokunnankatu 6  13100  Hämeenlinna  Suomi,,
