,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Uudenmaan puutyöt ja asennukset Oy,24.02.2015,
1,Y-tunnus,2676124-6,,
2,Kotipaikka,Espoo,24.02.2015,
3,Yritysmuoto,Osakeyhtiö,24.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.02.2015,,
6,Lakkaamisajankohta,14.01.2021,14.01.2021,
7,Viimeisin rekisteröintiajankohta,14.01.2021,14.01.2021,
8,Yrityksen tiedot järjestelmässä alkaen,24.02.2015,,
9,Yrityksen tila,Lakannut,14.01.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
