,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy LEO Longlife Finance,13.02.2015,
1,Y-tunnus,2674903-6,,
2,Kotipaikka,Helsinki,13.02.2015,
3,Yritysmuoto,Osakeyhtiö,13.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.02.2015,,
6,Lakkaamisajankohta,01.08.2020,01.08.2020,
7,Viimeisin rekisteröintiajankohta,18.11.2020,18.11.2020,
8,Yrityksen tiedot järjestelmässä alkaen,13.02.2015,,
9,Yrityksen tila,Lakannut,01.08.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
