,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Top Design Oy,08.10.2015,
1,Y-tunnus,2715597-7,,
2,Kotipaikka,Järvenpää,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,30.03.2022,30.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,08.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.05.2020,
11,Yhteystiedot,,28.09.2022,
12,Postiosoite,Poukantie 13  04410  Järvenpää  Suomi,,
13,Käyntiosoite,Poukantie 13  04410  Järvenpää  Suomi,,
14,Puhelin,040 5910986,,
15,Sähköposti,jani.lehtovaara(a)restalattiat.fi,,
