,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vindician Holdings Ab,03.03.2015,
1,Y-tunnus,2676612-7,,
2,Kotipaikka,Turku,21.12.2021,
3,Yritysmuoto,Osakeyhtiö,03.03.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,03.03.2015,,
6,Viimeisin rekisteröintiajankohta,16.01.2023,16.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.03.2015,,
8,Yrityksen tila,Rekisterissä,03.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.02.2021,
11,Yhteystiedot,,12.04.2020,
12,Postiosoite,c/o Kaj Grüssner  Ruonalagatan 12 bst. 2  20900  Åbo  Suomi,,
13,Käyntiosoite,c/o Kaj Grüssner  Ruonalagatan 12 bst. 2  20900  Åbo  Suomi,,
