,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hekla for Human Oy,23.07.2015,
1,Y-tunnus,2701022-5,,
2,Kotipaikka,Helsinki,23.07.2015,
3,Yritysmuoto,Osakeyhtiö,23.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.07.2015,,
6,Viimeisin rekisteröintiajankohta,29.03.2023,29.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.07.2015,,
8,Yrityksen tila,Rekisterissä,23.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.03.2023,
11,Yhteystiedot,,14.01.2022,
12,Postiosoite,c/o Henttinen  Kulosaarentie 34  00570  Helsinki  Suomi,,
13,Käyntiosoite,c/o Henttinen  Kulosaarentie 34  00570  Helsinki  Suomi,,
14,Puhelin,"0405231865, +358405231865",,
15,Sähköposti,as(a)hekla.fi,,
16,Www,http://www.hekla.fi,,
