,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Taksi Isotalo Oy,25.11.2021,
1,Y-tunnus,2734552-7,,
2,Kotipaikka,Uusikaupunki,28.01.2016,
3,Yritysmuoto,Osakeyhtiö,28.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2016,,
6,Viimeisin rekisteröintiajankohta,15.04.2023,15.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2016,,
8,Yrityksen tila,Rekisterissä,28.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.04.2020,
11,Yhteystiedot,,30.11.2021,
12,Postiosoite,Alsilantie 210  23600  Kalanti  Suomi,,
13,Puhelin,0407762200,,
14,Sähköposti,taksi.isotalo(a)gmail.com,,
