,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Autre Chose Café Oy,14.10.2015,
1,Y-tunnus,2712555-9,,
2,Kotipaikka,Helsinki,14.10.2015,
3,Yritysmuoto,Osakeyhtiö,14.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.10.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.10.2015,,
8,Yrityksen tila,Rekisterissä,14.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.07.2021,
11,Yhteystiedot,,30.08.2019,
12,Postiosoite,c/o Katy Keskinen  Päivöläntie 54  00730  Helsinki  Suomi,,
13,Käyntiosoite,c/o Alppilan kirkko  Kotkankatu 2  00510  Helsinki  Suomi,,
14,Puhelin,"0406540858, 0404122358",,
15,Sähköposti,katy.suutari(a)gmail.com,,
16,Www,https://www.facebook.com/autrechosehelsinki,,
