,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AJARK Oy,18.12.2015,
1,Y-tunnus,2730368-5,,
2,Kotipaikka,Helsinki,18.12.2015,
3,Yritysmuoto,Osakeyhtiö,18.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.12.2015,,
6,Viimeisin rekisteröintiajankohta,14.04.2023,14.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.12.2015,,
8,Yrityksen tila,Rekisterissä,18.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.03.2021,
11,Yhteystiedot,,18.12.2015,
12,Postiosoite,c/o Asmo Jaaksi  Kulosaaren Puistotie 46 D  00570  Helsinki  Suomi,,
