,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Päivärinteen Timantti Oy,03.12.2015,
1,Y-tunnus,2713893-1,,
2,Kotipaikka,Muhos,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Viimeisin rekisteröintiajankohta,01.07.2022,01.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
8,Yrityksen tila,Rekisterissä,03.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,16.11.2015,
12,Postiosoite,c/o Harri Puolitaival  Päivärinteenpolku 12  91410  Jokirinne  Suomi,,
13,Käyntiosoite,c/o Harri Puolitaivail  Päivärinteenpolku 12  91410  Jokirinne  Suomi,,
