,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Valo Fund Management Oy,26.01.2016,
1,Y-tunnus,2724042-6,,
2,Kotipaikka,Helsinki,17.11.2015,
3,Yritysmuoto,Osakeyhtiö,17.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.11.2015,,
6,Lakkaamisajankohta,27.12.2022,27.12.2022,
7,Viimeisin rekisteröintiajankohta,27.12.2022,27.12.2022,
8,Yrityksen tiedot järjestelmässä alkaen,17.11.2015,,
9,Yrityksen tila,Lakannut,27.12.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
