,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Eläinlääkintä Käpälä Oy,17.11.2015,
1,Y-tunnus,2721758-4,,
2,Kotipaikka,Helsinki,17.11.2015,
3,Yritysmuoto,Osakeyhtiö,17.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.11.2015,,
6,Viimeisin rekisteröintiajankohta,29.06.2022,29.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.11.2015,,
8,Yrityksen tila,Rekisterissä,17.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.05.2022,
11,Yhteystiedot,,01.11.2015,
12,Postiosoite,Suovatie 4b  00660  Helsinki  Suomi,,
13,Käyntiosoite,Suovatie 4b  00660  Helsinki  Suomi,,
14,Puhelin,0445353787,,
15,Sähköposti,hanna.forsten(a)fimnet.fi,,
