,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LVI-Rentola Oy,20.03.2015,
1,Y-tunnus,2680852-6,,
2,Kotipaikka,Uurainen,28.04.2016,
3,Yritysmuoto,Osakeyhtiö,20.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.03.2015,,
6,Viimeisin rekisteröintiajankohta,05.01.2023,05.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.03.2015,,
8,Yrityksen tila,Rekisterissä,20.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.01.2023,
11,Yhteystiedot,,19.04.2022,
12,Postiosoite,Yläpohjantie 254  41180  Vehniä  Suomi,,
13,Käyntiosoite,Yläpohjantie 254  41180  Vehniä  Suomi,,
14,Puhelin,"0407324998, 0407324997",,
15,Sähköposti,velimatti(a)lvirentola.fi,,
16,Www,http://lvirentola.fi,,
