,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PLM-Zone Oy,17.02.2015,
1,Y-tunnus,2675600-9,,
2,Kotipaikka,Helsinki,17.02.2015,
3,Yritysmuoto,Osakeyhtiö,17.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.02.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.02.2015,,
8,Yrityksen tila,Rekisterissä,17.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,04.11.2019,
12,Postiosoite,Lars Sonckin Kaari 14  02600  Espoo  Suomi,,
13,Käyntiosoite,Lars Sonckin Kaari 14  02600  Espoo  Suomi,,
14,Puhelin,"040 172 0543, 040 172 0543",,
15,Sähköposti,mauri.pirkonen(a)plm-zone.com,,
16,Www,http://www.plm-zone.com,,
