,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Cizmot Consulting Oy,21.07.2015,
1,Y-tunnus,2694488-6,,
2,Kotipaikka,Vantaa,21.07.2015,
3,Yritysmuoto,Osakeyhtiö,21.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.07.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.07.2015,,
8,Yrityksen tila,Rekisterissä,21.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.06.2020,
11,Yhteystiedot,,11.04.2017,
12,Postiosoite,Mirjantie 10  01400  Vantaa  Suomi,,
13,Käyntiosoite,Mirjantie 10  01400  Vantaa  Suomi,,
14,Puhelin,"0504293403, 0504293403",,
15,Sähköposti,jari.makela(a)cizmotconsulting.fi,,
