,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Haava Invest Oy,04.02.2015,
1,Y-tunnus,2667776-5,,
2,Kotipaikka,Lahti,04.02.2015,
3,Yritysmuoto,Osakeyhtiö,04.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.02.2015,,
8,Yrityksen tila,Rekisterissä,04.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,19.01.2015,
12,Postiosoite,Vauhtikankaankatu 16  15900  Lahti  Suomi,,
13,Käyntiosoite,Vauhtikankaankatu 16  15900  Lahti  Suomi,,
14,Puhelin,+358401799884,,
15,Sähköposti,artschneider(a)hotmail.com,,
