,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy WL Consulting Ltd,24.11.2015,
1,Y-tunnus,2725075-5,,
2,Kotipaikka,Helsinki,24.11.2015,
3,Yritysmuoto,Osakeyhtiö,24.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.11.2015,,
6,Viimeisin rekisteröintiajankohta,08.09.2022,08.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.11.2015,,
8,Yrityksen tila,Rekisterissä,24.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.09.2021,
11,Yhteystiedot,,22.05.2022,
12,Postiosoite,c/o Espoo  Tillinmäentie 33 L 12  02330  Espoo  Suomi,,
13,Käyntiosoite,c/o Espoo  Tillinmäentie 33 L 12  02330  Espoo  Suomi,,
14,Puhelin,0449660738,,
15,Sähköposti,wlconsultingltd(a)gmail.com,,
