,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Team Riihimäki Oy,02.07.2015,
1,Y-tunnus,2697563-1,,
2,Kotipaikka,Isokyrö,02.07.2015,
3,Yritysmuoto,Osakeyhtiö,02.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.07.2015,,
6,Viimeisin rekisteröintiajankohta,19.03.2023,19.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.07.2015,,
8,Yrityksen tila,Rekisterissä,02.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.03.2023,
11,Yhteystiedot,,23.06.2015,
12,Postiosoite,Poikkikuja 1  61500  Isokyrö  Suomi,,
13,Puhelin,044 3565224,,
14,Sähköposti,teropoju(a)gmail.com,,
