,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Trekon Invest Oy,17.04.2015,
1,Y-tunnus,2685296-5,,
2,Kotipaikka,Tampere,17.04.2015,
3,Yritysmuoto,Osakeyhtiö,17.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.04.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.04.2015,,
8,Yrityksen tila,Rekisterissä,17.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,03.07.2019,
12,Postiosoite,Koivuhaantie 2 A 4  33480  Ylöjärvi  Suomi,,
13,Puhelin,0503495821,,
14,Sähköposti,riku.ainasvuori(a)trekon.fi,,
