,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,YNS Consulting Oy,15.05.2015,
1,Y-tunnus,2686729-4,,
2,Kotipaikka,Imatra,15.05.2015,
3,Yritysmuoto,Osakeyhtiö,15.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.05.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.05.2015,,
8,Yrityksen tila,Rekisterissä,15.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.04.2015,
12,Postiosoite,Vanttikuja 7-11 H 519  55420  Imatra  Suomi,,
13,Käyntiosoite,Vanttikuja 7-11 H 519  55420  Imatra  Suomi,,
14,Puhelin,+7 9219632610,,
15,Sähköposti,jaremenko2005(a)yandex.ru,,
