,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Joondahl Oy,30.03.2021,
1,Y-tunnus,2676276-7,,
2,Kotipaikka,Kirkkonummi,23.03.2015,
3,Yritysmuoto,Osakeyhtiö,23.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.03.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.03.2015,,
8,Yrityksen tila,Rekisterissä,23.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.05.2020,
11,Yhteystiedot,,02.08.2021,
12,Postiosoite,Stubbansintie 132  02480  Kirkkonummi  Suomi,,
13,Käyntiosoite,Stubbansintie 132  02480  Kirkkonummi  Suomi,,
14,Puhelin,"0504357118, 0504357118",,
15,Sähköposti,helskelinda(a)gmail.com,,
