,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kahvihammas Oy,09.09.2015,
1,Y-tunnus,2709008-5,,
2,Kotipaikka,Hämeenlinna,09.09.2015,
3,Yritysmuoto,Osakeyhtiö,09.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.09.2015,,
6,Viimeisin rekisteröintiajankohta,01.07.2022,01.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.09.2015,,
8,Yrityksen tila,Rekisterissä,09.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,04.09.2015,
12,Postiosoite,Kangaspellontie 4  13500  Hämeenlinna  Suomi,,
13,Käyntiosoite,Kangaspellontie 4  13500  Hämeenlinna  Suomi,,
14,Sähköposti,pekka.sammalkivi(a)kolumbus.fi,,
