,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Salminen Interactions Oy,28.10.2015,
1,Y-tunnus,2720769-3,,
2,Kotipaikka,Espoo,28.10.2015,
3,Yritysmuoto,Osakeyhtiö,28.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.10.2015,,
6,Viimeisin rekisteröintiajankohta,04.02.2023,04.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.10.2015,,
8,Yrityksen tila,Rekisterissä,28.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.05.2021,
11,Yhteystiedot,,28.10.2015,
12,Postiosoite,Hirvikuja 4 A  02810  Espoo  Suomi,,
13,Käyntiosoite,Hirvikuja 4 A  02810  Espoo  Suomi,,
14,Puhelin,"+358400833490, +358400833490",,
15,Sähköposti,riittasalminen(a)elisanet.fi,,
16,Www,http://www.riittasalminen.com,,
