,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ikkuna Saukot Oy,13.05.2015,
1,Y-tunnus,2688396-4,,
2,Kotipaikka,Oulu,13.05.2015,
3,Yritysmuoto,Osakeyhtiö,13.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.05.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2021,13.05.2021,
7,Yrityksen tiedot järjestelmässä alkaen,13.05.2015,,
8,Yrityksen tila,Rekisterissä,13.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.05.2015,
12,Postiosoite,Karkumaantie 9  90900  Kiiminki  Suomi,,
13,Käyntiosoite,Karkumaantie 9  90900  Kiiminki  Suomi,,
14,Puhelin,040 5563194,,
15,Sähköposti,tapio.saukko(a)pihla.fi,,
