,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kotikebab Oy,11.03.2022,
1,Y-tunnus,2718473-5,,
2,Kotipaikka,Mikkeli,29.10.2015,
3,Yritysmuoto,Osakeyhtiö,29.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.10.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2022,11.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.10.2015,,
8,Yrityksen tila,Rekisterissä,29.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,29.06.2016,
12,Postiosoite,c/o Mikkeli  porrassalmenkatu 31  50100  Mikkeli  Suomi,,
13,Käyntiosoite,c/o Mikkeli  porrassalmenkatu 31  50100  Mikkeli  Suomi,,
14,Puhelin,0451246616,,
15,Sähköposti,FAZEL.HUSSAINI(a)HOTMAIL.FI,,
