,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy CS Invest Ab,20.01.2016,
1,Y-tunnus,2731428-8,,
2,Kotipaikka,Närpiö,20.01.2016,
3,Yritysmuoto,Osakeyhtiö,20.01.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,20.01.2016,,
6,Viimeisin rekisteröintiajankohta,04.05.2023,04.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.01.2016,,
8,Yrityksen tila,Rekisterissä,20.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.05.2020,
11,Yhteystiedot,,11.12.2015,
12,Postiosoite,Skrattnäsvägen 778  64250  Pjelax  Suomi,,
13,Käyntiosoite,Skrattnäsvägen 778  64250  Pjelax  Suomi,,
14,Puhelin,0503377175,,
15,Sähköposti,christoffer22sund(a)hotmail.com,,
