,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennusliike K. Alaoja Oy,03.07.2015,
1,Y-tunnus,2697107-5,,
2,Kotipaikka,Rovaniemi,03.07.2015,
3,Yritysmuoto,Osakeyhtiö,03.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.07.2015,,
6,Viimeisin rekisteröintiajankohta,04.04.2023,04.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.07.2015,,
8,Yrityksen tila,Rekisterissä,03.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.05.2020,
11,Yhteystiedot,,28.03.2022,
12,Postiosoite,Alakorkalontie 44  96300  Rovaniemi  Suomi,,
13,Käyntiosoite,Alakorkalontie 44  96300  Rovaniemi  Suomi,,
14,Puhelin,"+358407292964, +358407292964",,
15,Sähköposti,ville.peteri(a)rakennusalaoja.fi,,
16,Www,http://www.rakennusalaoja.fi,,
