,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Minrose oy,09.02.2015,
1,Y-tunnus,2673711-5,,
2,Kotipaikka,Kalajoki,09.02.2015,
3,Yritysmuoto,Osakeyhtiö,09.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.02.2015,,
6,Viimeisin rekisteröintiajankohta,25.03.2022,25.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.02.2015,,
8,Yrityksen tila,Rekisterissä,09.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.04.2020,
11,Yhteystiedot,,05.02.2015,
12,Postiosoite,Kurjenjalka 5 B  85100  Kalajoki  Suomi,,
13,Käyntiosoite,Kalajoentie 4  85100  Kalajoki  Suomi,,
14,Puhelin,0407154390,,
15,Sähköposti,minna.yrjanheikki(a)gmail.com,,
