,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fodog Oy,17.12.2015,
1,Y-tunnus,2730393-3,,
2,Kotipaikka,Kuusamo,17.12.2015,
3,Yritysmuoto,Osakeyhtiö,17.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.12.2015,,
6,Viimeisin rekisteröintiajankohta,31.05.2022,31.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.12.2015,,
8,Yrityksen tila,Rekisterissä,17.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.06.2020,
11,Yhteystiedot,,08.06.2020,
12,Postiosoite,c/o Olli Immonen  Kattilantie 58  02820  Espoo  Suomi,,
13,Puhelin,"0405465656, 0405465656",,
14,Sähköposti,fodog.oy(a)gmail.com,,
