,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tiirok Oy,20.08.2015,
1,Y-tunnus,2704295-6,,
2,Kotipaikka,Mäntsälä,20.08.2015,
3,Yritysmuoto,Osakeyhtiö,20.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.08.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.08.2015,,
8,Yrityksen tila,Rekisterissä,20.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,12.08.2015,
12,Postiosoite,Oitintie 193  04740  Sälinkää  Suomi,,
13,Käyntiosoite,Oitintie 193  04740  Sälinkää  Suomi,,
14,Puhelin,"0400660193, 0400660193",,
15,Sähköposti,tiinasalomaki(a)gmail.com,,
