,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kauttua Consulting Oy,26.03.2015,
1,Y-tunnus,2681455-5,,
2,Kotipaikka,Eura,26.03.2015,
3,Yritysmuoto,Osakeyhtiö,26.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.03.2015,,
6,Viimeisin rekisteröintiajankohta,14.03.2023,14.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.03.2015,,
8,Yrityksen tila,Rekisterissä,26.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.02.2021,
11,Yhteystiedot,,11.01.2023,
12,Postiosoite,Rokkalantie 25  21500  Piikkiö  Suomi,,
13,Puhelin,0503860006,,
14,Sähköposti,pertti.makela52(a)gmail.com,,
