,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JamSarsa Oy,04.08.2022,
1,Y-tunnus,2734566-6,,
2,Kotipaikka,Kokkola,12.01.2016,
3,Yritysmuoto,Osakeyhtiö,12.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.01.2016,,
6,Viimeisin rekisteröintiajankohta,09.11.2022,09.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.01.2016,,
8,Yrityksen tila,Rekisterissä,12.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.08.2019,
11,Yhteystiedot,,09.08.2022,
12,Postiosoite,c/o Kattilakoski  Piikiventie 33 A 33  67100  Kokkola  Suomi,,
13,Käyntiosoite,c/o Kattilakoski  Piikiventie 33 A 33  67100  Kokkola  Suomi,,
14,Sähköposti,kirsti.kattilakoski(a)kasikos.fi,,
15,Www,http://www.titiservice.fi,,
