,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,M-Erix Oy,17.12.2015,
1,Y-tunnus,2684888-6,,
2,Kotipaikka,Kemiönsaari,23.04.2015,
3,Yritysmuoto,Osakeyhtiö,23.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.04.2015,,
6,Viimeisin rekisteröintiajankohta,27.10.2020,27.10.2020,
7,Yrityksen tiedot järjestelmässä alkaen,23.04.2015,,
8,Yrityksen tila,Rekisterissä,23.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.11.2018,
12,Postiosoite,Vadelmapolku 4  25700  Kemiö  Suomi,,
13,Sähköposti,alvarjaamu(a)gmail.com,,
