,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MuutosAkatemia Oy,05.05.2015,
1,Y-tunnus,2686740-3,,
2,Kotipaikka,Espoo,05.05.2015,
3,Yritysmuoto,Osakeyhtiö,05.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.05.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.05.2015,,
8,Yrityksen tila,Rekisterissä,05.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.05.2022,
11,Yhteystiedot,,31.08.2022,
12,Postiosoite,Muuttolinnunreitti 27 A 1  02660  Espoo  Suomi,,
13,Puhelin,0505687218,,
14,Sähköposti,markus.ikonen(a)muutosakatemia.com,,
15,Www,http://www.muutosakatemia.com,,
