,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hoiva Taiga Oy,13.01.2016,
1,Y-tunnus,2728442-9,,
2,Kotipaikka,Rovaniemi,13.01.2016,
3,Yritysmuoto,Osakeyhtiö,13.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.01.2016,,
6,Viimeisin rekisteröintiajankohta,08.03.2023,08.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.01.2016,,
8,Yrityksen tila,Rekisterissä,13.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,01.12.2015,
12,Postiosoite,Laavupolku 8 C  96500  Rovaniemi  Suomi,,
13,Käyntiosoite,Laavupolku 8 C  96500  Rovaniemi  Suomi,,
14,Puhelin,"0408653263, 0408653263",,
15,Sähköposti,taina.ruokanen(a)gmail.com,,
16,Www,http://www.alinahoivatiimi,,
