,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RacklerZ Ab,27.07.2015,
1,Y-tunnus,2700707-7,,
2,Kotipaikka,Vaasa,27.07.2015,
3,Yritysmuoto,Osakeyhtiö,27.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.07.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.07.2015,,
8,Yrityksen tila,Rekisterissä,27.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,15.05.2017,
12,Postiosoite,c/o Fredrik Kullberg  Emilsgränd 2 E 10  66140  Övermalax  Suomi,,
13,Puhelin,044-5411796,,
14,Sähköposti,fkullberg(a)icloud.com,,
