,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Steamlane Oy,07.12.2015,
1,Y-tunnus,2729355-2,,
2,Kotipaikka,Tampere,07.12.2015,
3,Yritysmuoto,Osakeyhtiö,07.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.12.2015,,
6,Viimeisin rekisteröintiajankohta,10.12.2022,10.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.12.2015,,
8,Yrityksen tila,Rekisterissä,07.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.04.2020,
11,Yhteystiedot,,06.06.2017,
12,Postiosoite,c/o Steamlane Oy  Visiokatu 1  33720  Tampere  Suomi,,
13,Käyntiosoite,c/o Steamlane Oy  Visiokatu 1  33720  Tampere  Suomi,,
14,Puhelin,"+358 50 5410775, +358 50 5410775",,
15,Sähköposti,ari.t.karppinen(a)steamlane.com,,
16,Www,http://www.steamlane.com,,
