,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SK Sovunrakentajat Oy,28.05.2015,
1,Y-tunnus,2687938-3,,
2,Kotipaikka,Turku,28.05.2015,
3,Yritysmuoto,Osakeyhtiö,28.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.05.2015,,
6,Viimeisin rekisteröintiajankohta,23.10.2020,23.10.2020,
7,Yrityksen tiedot järjestelmässä alkaen,28.05.2015,,
8,Yrityksen tila,Rekisterissä,28.05.2015,
9,Yrityksen tilanne,Konkurssissa,23.10.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,03.03.2022,
13,Postiosoite,c/o AA tsto Lukander Ruohola HTO  Yliopistonkatu 15 B  20100  Turku  Suomi,,
14,Puhelin,0103208448,,
15,Sähköposti,petri.arnamo(a)lrhto.fi,,
