,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SavoFit Oy,11.05.2015,
1,Y-tunnus,2688851-1,,
2,Kotipaikka,Savonlinna,11.05.2015,
3,Yritysmuoto,Osakeyhtiö,11.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.05.2015,,
6,Viimeisin rekisteröintiajankohta,14.07.2021,14.07.2021,
7,Yrityksen tiedot järjestelmässä alkaen,11.05.2015,,
8,Yrityksen tila,Rekisterissä,11.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.02.2020,
11,Yhteystiedot,,09.01.2019,
12,Postiosoite,Tulliportinkatu 1  57100  Savonlinna  Suomi,,
13,Käyntiosoite,Tulliportinkatu 1  57100  Savonlinna  Suomi,,
14,Puhelin,0505052742,,
15,Sähköposti,laura.natunen(a)easyfit.fi,,
