,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Torikan pyörö Oy,03.02.2015,
1,Y-tunnus,2672071-9,,
2,Kotipaikka,Lappeenranta,03.02.2015,
3,Yritysmuoto,Osakeyhtiö,03.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2015,,
6,Viimeisin rekisteröintiajankohta,01.12.2022,01.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2015,,
8,Yrityksen tila,Rekisterissä,03.02.2015,
9,Yrityksen tilanne,Selvitystilassa,01.12.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,18.02.2020,
12,Yhteystiedot,,18.03.2015,
13,Postiosoite,c/o Päivi Tiitinen  Närhintie 27  53650  Lappeenranta  Suomi,,
14,Käyntiosoite,c/o Päivi Tiitinen  Brahenkatu 3-7  53100  Lappeenranta  Suomi,,
15,Puhelin,040-5315922,,
16,Sähköposti,paivi.tiitinen2(a)pp.inet.fi,,
