,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,3DSCANNED H&M Oy,26.01.2016,
1,Y-tunnus,2733690-3,,
2,Kotipaikka,Vantaa,26.01.2016,
3,Yritysmuoto,Osakeyhtiö,26.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.01.2016,,
6,Viimeisin rekisteröintiajankohta,25.05.2020,25.05.2020,
7,Yrityksen tiedot järjestelmässä alkaen,26.01.2016,,
8,Yrityksen tila,Rekisterissä,26.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,29.12.2015,
12,Postiosoite,Harjalinnunkuja 7  01450  Vantaa  Suomi,,
13,Käyntiosoite,Harjalinnunkuja 7  01450  Vantaa  Suomi,,
14,Puhelin,"0400 527 392, 0400 527 392",,
15,Sähköposti,hans.nevanpera(a)3dconsulting.fi,,
16,Www,http://www.3DSCANNED.FI,,
