,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lempeät Eväät Oy,01.02.2015,
1,Y-tunnus,2667051-2,,
2,Kotipaikka,Oulu,01.02.2015,
3,Yritysmuoto,Osakeyhtiö,01.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.02.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2022,04.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.02.2015,,
8,Yrityksen tila,Rekisterissä,01.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.07.2015,
12,Postiosoite,c/o Taina Tiri  Hakatie 5 B 1  90800  Oulu  Suomi,,
13,Puhelin,"0400 958465, 0400 958465",,
14,Sähköposti,taina(a)lempeatevaat.fi,,
15,Www,http://www.lempeatevaat.fi,,
