,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Totentanz Oy,15.01.2015,
1,Y-tunnus,2665912-9,,
2,Kotipaikka,Porvoo,15.01.2015,
3,Yritysmuoto,Osakeyhtiö,15.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.01.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.01.2015,,
8,Yrityksen tila,Rekisterissä,15.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,02.11.2020,
12,Postiosoite,Mäyrätie 14  06150  Porvoo  Suomi,,
13,Puhelin,0447239748,,
14,Sähköposti,ennidarling(a)gmail.com,,
