,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jarobo Solutions Oy,20.05.2015,
1,Y-tunnus,2689974-7,,
2,Kotipaikka,Sipoo,20.05.2015,
3,Yritysmuoto,Osakeyhtiö,20.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.05.2015,,
6,Viimeisin rekisteröintiajankohta,28.03.2023,28.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.05.2015,,
8,Yrityksen tila,Rekisterissä,20.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,04.05.2020,
12,Postiosoite,c/o Joona Riekkinen  Sälinkääntie 797  05950  Hyvinkää  Suomi,,
13,Käyntiosoite,c/o Joona Riekkinen  Sälinkääntie 7979  05950  Hyvinkää  Suomi,,
14,Puhelin,"0400257167, 0400257167",,
15,Sähköposti,joona(a)jarobo.fi,,
16,Www,http://www.jarobo.fi,,
