,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Villa Lagus Oy,28.08.2019,
1,Y-tunnus,2704163-8,,
2,Kotipaikka,Lohja,28.08.2019,
3,Yritysmuoto,Keskinäinen kiinteistöosakeyhtiö,28.08.2019,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.08.2015,,
6,Viimeisin rekisteröintiajankohta,27.10.2022,27.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.08.2015,,
8,Yrityksen tila,Rekisterissä,25.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yhteystiedot,,02.12.2019,
11,Postiosoite,c/o Karuluoto  Suvipirtinkuja 10  08350  Lohja  Suomi,,
12,Käyntiosoite,Myllärinkatu 3  08100  Lohja  Suomi,,
13,Sähköposti,jarkko.karuluoto(a)gmail.com,,
