,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Luomupäiväkoti Lumikello Oy,27.05.2015,
1,Y-tunnus,2690668-7,,
2,Kotipaikka,Lahti,27.05.2015,
3,Yritysmuoto,Osakeyhtiö,27.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.05.2015,,
6,Viimeisin rekisteröintiajankohta,30.12.2022,30.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.05.2015,,
8,Yrityksen tila,Rekisterissä,27.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.06.2020,
11,Yhteystiedot,,22.07.2022,
12,Postiosoite,c/o Katja Menzel- Lahtinen  Talvikintie 23  15610  Lahti  Suomi,,
13,Käyntiosoite,c/o Katja Menzel-Lahtinen  Talvikintie 23  15610  Lahti  Suomi,,
14,Puhelin,0503242734,,
15,Sähköposti,katjamela(a)hotmail.com,,
