,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Trevian Care Sub Fund IV GP Oy,04.08.2016,
1,Y-tunnus,2734149-7,,
2,Kotipaikka,Helsinki,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Lakkaamisajankohta,12.05.2021,12.05.2021,
7,Viimeisin rekisteröintiajankohta,12.05.2021,12.05.2021,
8,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
9,Yrityksen tila,Lakannut,12.05.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
