,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Plasmore Oy,27.03.2015,
1,Y-tunnus,2682496-4,,
2,Kotipaikka,Tampere,27.03.2015,
3,Yritysmuoto,Osakeyhtiö,27.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.03.2015,,
6,Viimeisin rekisteröintiajankohta,26.03.2023,26.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.03.2015,,
8,Yrityksen tila,Rekisterissä,27.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2023,
11,Yhteystiedot,,31.10.2018,
12,Postiosoite,c/o Sauli Törmälä  Anjankuja 2 H 59  02230  Espoo  Suomi,,
13,Käyntiosoite,c/o Sauli Törmälä  Anjankuja 2 H 59  02230  Espoo  Suomi,,
14,Puhelin,0445872001,,
15,Sähköposti,sauli.tormala(a)kolumbus.fi,,
