,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Noxco Oy,09.02.2016,
1,Y-tunnus,2737771-3,,
2,Kotipaikka,Helsinki,09.02.2016,
3,Yritysmuoto,Osakeyhtiö,09.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.02.2016,,
6,Viimeisin rekisteröintiajankohta,27.04.2023,27.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.02.2016,,
8,Yrityksen tila,Rekisterissä,09.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,19.01.2016,
12,Postiosoite,c/o Sakke Huhtala  Tuulaspolku 11 C 10  00330  Helsinki  Suomi,,
13,Puhelin,+358 40 564 9670,,
14,Sähköposti,sakke.huhtala(a)gmail.com,,
