,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,GHAF Oy,11.01.2016,
1,Y-tunnus,2733226-7,,
2,Kotipaikka,Espoo,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Viimeisin rekisteröintiajankohta,26.01.2023,26.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
8,Yrityksen tila,Rekisterissä,11.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.01.2020,
11,Yhteystiedot,,22.12.2015,
12,Postiosoite,Soihtukaari 22 A  02940  Espoo  Suomi,,
13,Käyntiosoite,Soihtukaari 22 A  02940  Espoo  Suomi,,
14,Puhelin,0451452100,,
15,Sähköposti,tuija.pirjo.hannele.nyyssonen(a)luukku.com,,
