,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Keskijärven Tilausliikenne Oy,22.01.2016,
1,Y-tunnus,2734795-2,,
2,Kotipaikka,Muurame,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Lakkaamisajankohta,19.10.2020,19.10.2020,
7,Viimeisin rekisteröintiajankohta,19.10.2020,19.10.2020,
8,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
9,Yrityksen tila,Lakannut,19.10.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
