,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1351 M ja S Jäppinen Oy,11.02.2015,
1,Y-tunnus,2670221-1,,
2,Kotipaikka,Rautjärvi,11.02.2015,
3,Yritysmuoto,Osakeyhtiö,11.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.02.2015,,
6,Lakkaamisajankohta,17.01.2019,17.01.2019,
7,Viimeisin rekisteröintiajankohta,30.04.2019,30.04.2019,
8,Yrityksen tiedot järjestelmässä alkaen,11.02.2015,,
9,Yrityksen tila,Lakannut,17.01.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
