,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1360 Teija Sova Oy,25.02.2015,
1,Y-tunnus,2675949-6,,
2,Kotipaikka,Kerava,25.02.2015,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Viimeisin rekisteröintiajankohta,10.06.2022,10.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
8,Yrityksen tila,Rekisterissä,25.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2021,
11,Yhteystiedot,,16.02.2015,
12,Postiosoite,c/o Vanha Porvoontie 356d C  Vanha Porvoontie 356 D  01490  Vantaa  Suomi,,
13,Käyntiosoite,Asemanaukio 7  04200  Kerava  Suomi,,
