,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Miikku Oy,13.10.2015,
1,Y-tunnus,2715895-9,,
2,Kotipaikka,Juva,13.10.2015,
3,Yritysmuoto,Osakeyhtiö,13.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.10.2015,,
6,Viimeisin rekisteröintiajankohta,18.03.2021,18.03.2021,
7,Yrityksen tiedot järjestelmässä alkaen,13.10.2015,,
8,Yrityksen tila,Rekisterissä,13.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.08.2019,
11,Yhteystiedot,,06.10.2015,
12,Postiosoite,Uustuvantie 88  51940  Härkälä  Suomi,,
13,Käyntiosoite,Uustuvantie 88  51940  Härkälä  Suomi,,
14,Puhelin,045 853 8280,,
15,Sähköposti,toini.mirjami(a)gmail.com,,
