,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ekkono Finland Oy,21.08.2015,
1,Y-tunnus,2701570-4,,
2,Kotipaikka,Kaarina,21.08.2015,
3,Yritysmuoto,Osakeyhtiö,21.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.08.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.08.2015,,
8,Yrityksen tila,Rekisterissä,21.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.04.2020,
11,Yhteystiedot,,22.07.2015,
12,Postiosoite,Rosinantie 9  21500  Piikkiö  Suomi,,
13,Käyntiosoite,Rosinantie 9  21500  Piikkiö  Suomi,,
14,Puhelin,"0405605032, 0405605032",,
15,Sähköposti,nautipelista(a)gmail.com,,
