,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NextPro Oy,22.06.2015,
1,Y-tunnus,2695304-5,,
2,Kotipaikka,Oulu,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Viimeisin rekisteröintiajankohta,28.03.2023,28.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
8,Yrityksen tila,Rekisterissä,22.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.06.2021,
11,Yhteystiedot,,18.01.2022,
12,Postiosoite,c/o Petri Saikkonen  Poste restante  97700  Ranua  Suomi,,
13,Puhelin,0404126119,,
14,Sähköposti,petri.saikkonen(a)nextpro.fi,,
15,Www,http://www.nextpro.fi,,
