,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Simka Ab,10.05.2022,
1,Y-tunnus,2714966-5,,
2,Kotipaikka,Kumlinge,10.05.2022,
3,Yritysmuoto,Osakeyhtiö,10.05.2022,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,13.11.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.11.2015,,
8,Yrityksen tila,Rekisterissä,13.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2023,
11,Yhteystiedot,,08.03.2022,
12,Postiosoite,c/o Simon Häggblom  Björkövägen 256  22840  Lappo  Suomi,,
13,Käyntiosoite,Björkövägen 256  22840  Lappo  Suomi,,
14,Puhelin,+46706091491,,
15,Sähköposti,simon(a)simka.se,,
16,Www,http://www.simka.se,,
