,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jyväskylän Uusi Rohdos Oy,19.03.2015,
1,Y-tunnus,2679451-5,,
2,Kotipaikka,Jyväskylä,19.03.2015,
3,Yritysmuoto,Osakeyhtiö,19.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.03.2015,,
6,Viimeisin rekisteröintiajankohta,05.05.2022,05.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.03.2015,,
8,Yrityksen tila,Rekisterissä,19.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,22.06.2020,
12,Postiosoite,Kainuuntie 28  88600  Sotkamo  Suomi,,
13,Käyntiosoite,Kainuuntie 28  88600  Sotkamo  Suomi,,
14,Puhelin,040 502 9001,,
15,Sähköposti,harri.ovaskainen(a)gmail.com,,
