,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Savon Keittiökeskus Oy,27.05.2016,
1,Y-tunnus,2728990-8,,
2,Kotipaikka,Siilinjärvi,27.05.2016,
3,Yritysmuoto,Osakeyhtiö,27.05.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.05.2016,,
6,Viimeisin rekisteröintiajankohta,23.07.2022,23.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.05.2016,,
8,Yrityksen tila,Rekisterissä,27.05.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.07.2019,
11,Yhteystiedot,,03.12.2015,
12,Postiosoite,Saareksentie 9  71960  Lukkarila  Suomi,,
13,Käyntiosoite,Teollisuustie 3  71800  Siilinjärvi  Suomi,,
14,Puhelin,0400 671545,,
15,Sähköposti,annamaijapuurunen(a)gmail.com,,
16,Www,http://www.savonkeittiokeskus.fi,,
